"","Leg Place","Elapsed Time","Team Name","Racer Name","Gender","Category","Div Place"
"276",276,"2:36:23","""West Coast Wraith""","Jeff Tindall / Jay Lewis","/","Recreational Open",88
"277",277,"2:36:33","Team Next Adventure","Rochelle Comeaux / Troy Leedy","/","Corporate",22
"278",278,"2:36:41","Essential Ten","Connor Peasley / Anthony Moretti","/","High School",6
"279",279,"2:36:47","Car Free Wobbly Wheelers","Tyler Rourke / Cliff Palmer","/","Recreational Open",89
"280",279,"2:36:47","THOR","Joe Sawyer / Dirk Rogstad","/","Recreational Open",89
"281",281,"2:36:51","UC Denver PT and Friends","Paige Feichtinger / Jordan Allison","/","Competitive Open",53
"282",282,"2:36:54","Mema's Roadtrip","Annie Hilleary / Kim Wicklund","/","Recreational Mixed",31
"283",283,"2:37:01","Rudys Up & Up","Steve Scoggins / Diana Pinney","/","Recreational Open",91
"284",284,"2:37:02","Brit. line for Vietnamese soup","Barney Smith / Matt Beres","/","Recreational Open",92
"285",285,"2:37:03","Bellingham Public Library Dewey Decimators","Cathy Nichols / Cindy Geri","/","Recreational Mixed",32
"286",286,"2:37:06","Team Johnny 2","Jamey Aubert / Dean Jackson","/","Family",10
"287",287,"2:37:10","Port Mann Bridge","Adam Geyer / Nick Pavia","/","Corporate",23
"288",288,"2:37:18","Family Business 1","Michael Bart / Ryan Bart","/","Recreational Open",93
"289",289,"2:37:22","Crusty Crew","Marshall Kane / Nick Moss","/","Recreational Open",94
"290",290,"2:37:24","Venus Envy","Barbara Alten / Elise Cabre-Vondrell","/","Recreational Women",8
"291",291,"2:37:30","Kevin LaFleur Memorial Team JV","Tobias Person / Gabriel Hoy","/","Recreational Open",95
"292",292,"2:37:31","Upchuckanut","Caleb Koontz / Jessica spivey","/","Recreational Mixed",33
"293",293,"2:37:39","Funke's Bruised Ribs","Eric Hirst / Susan Hirst","/","Recreational Open",96
"294",294,"2:37:40","Half and Half","Marina Khrisanova / Anna Parkhomenka","/","Competitive Mixed",7
"295",295,"2:37:43","ForestEthics","Valerie Langer / Matt Westendorf","/","Recreational Open",97
"296",296,"2:38:00","Miner Threat","Jordan Winspear / Jeremy Saperia","/","Recreational Open",98
"297",296,"2:38:00","Willing and Able","Edward Allen / Jayson Putnam","/","Recreational Mixed",34
"298",298,"2:38:04","Mambo Italiano Mamas","Shannon Funk / Mary Hooker","/","Whatcom County Women",5
"299",299,"2:38:19","The Nerd Herd","Maxine Turner / Amber Goodrich","/","Recreational Mixed",35
"300",299,"2:38:19","Come at me Bro","Tony Clarke / Conor Myhre","/","Competitive Open",54
"301",301,"2:38:45","The Grateful Deaf","Jamie Lafady / Saralinka Rejholec","/","Recreational Open",99
"302",302,"2:38:49","Mt Baker Vision Clinic - Sight for Sore Eyes","Michael Boer / Daniel Obbink","/","Recreational Open",100
"303",302,"2:38:49","The Haphazard Few","Zoe Seda / Glenn Tomchik","/","Recreational Open",100
"304",304,"2:38:53","Tri-Lambs","Jason Pearson / Mike Miller","/","Recreational Open",102
"305",305,"2:39:19","Colossal Ambition","Emily Alfred / Iris Maute-Gibson","/","Recreational Open",103
"306",306,"2:39:29","Semiahmoo Sunrunners 1","Tina Hansen-Baker / Hanif Mohamad","/","Recreational Mixed",36
"307",307,"2:39:32","The Snowline Fighting Snails","Randy Winjum / Chuck Bucklar","/","Recreational Open",104
"308",308,"2:39:33","Seattle School","Casey Wong / John Sloss","/","Recreational Mixed",37
"309",309,"2:39:37","Peach","russell morrison / Matthew Greenwood","/","Recreational Mixed",38
"310",309,"2:39:37","Mt. Suckshan","Bret Simmons / Gretchen Simmons","/","Whatcom County Open",26
"311",311,"2:39:47","Twinlow Camp","Nichol (Daisy) Ellis / Alan Rogstad","/","Recreational Mixed",39
"312",312,"2:39:48","Wanderlust - Men","Drew Thompson / Clint Hass","/","Recreational Open",105
"313",313,"2:39:54","Sasquatch Athletic Club","Brandon Pearsall / Emma Pearsall","/","Recreational Open",106
"314",314,"2:40:08","Kevin LaFleur Memorial Team Mixed","Jules Riske / Carmen De Vries","/","Recreational Mixed",40
"315",315,"2:40:10","Ferndale Alliance Church","Jason Klein / Andrew Klein","/","Whatcom County Open",27
"316",316,"2:40:17","SpandeXXXX","Emily Roche / Andy Stewart","/","Competitive Mixed",8
"317",317,"2:40:22","Big Test icicles","Kyle Buse / Taylor Powell","/","Competitive Open",55
"318",318,"2:40:24","The G Spot","Graham Gribble / Sara Edmonds","/","Whatcom County Mixed",6
"319",319,"2:40:35","Team NMCSD","Anthony Shuford / Brian Riley","/","Competitive Open",56
"320",320,"2:40:41","Mas Margaritas","Adeline Honnas / Denise Mann","/","Recreational Open",107
"321",321,"2:40:44","IsoLab","Geoff Huntington / Trenten Huntington","/","Competitive Open",57
"322",322,"2:40:46","Rugadoo","Andrew Yoder / Benjamin Englund","/","Family",11
"323",323,"2:40:57","Good Time Gang 2","Cara Langeland / Devon Connor","/","Recreational Mixed",41
"324",324,"2:41:09","Code 3","Mike Martin / Duane Wantland","/","Recreational Open",108
"325",325,"2:41:17","Awesome","April Fogel / Sarah Sherman","/","Recreational Women",9
"326",326,"2:41:18","The Real Housewives of Whatcom County","Lisa Swanson / Nikki Lockhart","/","Recreational Women",10
"327",327,"2:41:19","Moreno Dental","Chip Smith / Andy Weathers","/","Recreational Open",109
"328",328,"2:41:21","Floundering Salmon","Liz Marzolf / Kim Bernier","/","Competitive Mixed",9
"329",329,"2:41:37","Peachy Speechies","Sara Drage / Lisa Brade","/","Recreational Women",11
"330",330,"2:41:48","Hot Wheels","Patrick Kern / John Clifford","/","Competitive Open",58
"331",331,"2:41:49","on your left","Elya Moore / Elizabeth Otten","/","Recreational Women",12
"332",332,"2:41:52","Team Exxel Pacific","william armstrong / Nicholas Mosteller","/","Corporate",24
"333",333,"2:41:55","Westside Pizza","Dane Chambers / Aaron Stothart","/","Recreational Open",110
"334",334,"2:42:02","Emerald City Transplants","Eric Phillips / Linh Lo","/","Recreational Open",111
"335",335,"2:42:04","Vaportrails","Gavin Gladsjo / Oak Rankin","/","Recreational Open",112
"336",336,"2:42:05","Josh's Hammer","Brian Mason / Adam Winquist","/","Recreational Mixed",42
"337",337,"2:42:15","Bellingham Christian School","Bob Aslan / Wendy Zurcher","/","Recreational Open",113
"338",338,"2:42:16","Epidemic Proportions","Tina Lorenson / Daniel White","/","Recreational Mixed",43
"339",339,"2:42:22","Bunny's Revenge","Chris Debussey / Ryan Lohrmeyer","/","Recreational Open",114
"340",340,"2:42:25","Only Two Young Legs Among Us","Dawn Wefer / Eric Hanenburg","/","Recreational Mixed",44
"341",341,"2:42:31","City Gym","Katie Johnson / Darrin Downs","/","Recreational Mixed",45
"342",342,"2:42:45","Must Finish Alive","Mike Stringer / Valerie Uskoski","/","Recreational Open",115
"343",343,"2:42:57","Criminally Insane","Jacinda Matson / Sadie Cummings","/","Recreational Women",13
"344",344,"2:43:08","Epic Nachos","Alissa Schlecht / Kiki Fischer","/","Recreational Mixed",46
"345",344,"2:43:08","Odin's Army Partie Deux","Richard Long / Rick Boatman","/","Recreational Open",116
"346",346,"2:43:13","The Outliers","Andrew Ernst / Sean Lassiter","/","Recreational Open",117
"347",347,"2:43:18","Acht du Lieber!","Tony Case / Elise Hale-Case","/","Recreational Open",118
"348",348,"2:43:21","River Rats","Mark Mastin / Jeffrey Paulat","/","Corporate",25
"349",349,"2:43:28","Fresh Off The Couch","Jeannine Shaw / Scott Hewson","/","Recreational Mixed",47
"350",350,"2:43:30","Whidbey Sun & Wind","Terry Welch / Mark Varljen","/","Competitive Mixed",10
"351",351,"2:43:32","Boats and Hose","Kari Falk / Jeremy Link","/","Competitive Open",59
"352",352,"2:43:34","The safe word is ""WHiskey""","Drew Kirkpatrick / Ellen Kutscher","/","Competitive Open",60
"353",353,"2:43:42","The Barelies","Bruce Carpenter / andrew herndon","/","Recreational Mixed",48
"354",354,"2:43:51","BEAST MODE","Nick Wallace / Chris Morris","/","Recreational Open",119
"355",355,"2:43:53","War Ponies","Geoffrey Thilo / Chris Gibbens","/","Recreational Mixed",49
"356",356,"2:44:01","We are Family","Darryl Strode / Nick Bowhay","/","Family",12
"357",357,"2:44:11","Fire Breathing Rubber Duckies","Tod Padgett / Cyndi Andersen","/","Recreational Open",120
"358",358,"2:44:15","Ski to Sea Yogis","Casey Mathison / Jessica Markle","/","Recreational Open",121
"359",359,"2:44:29","Team Shanks","Colin Zalewski / Colten Davenport","/","Competitive Open",61
"360",360,"2:44:34","Three Toed Sloths","Quinn Schweizer / Tim Apuzzo","/","Recreational Mixed",50
"361",360,"2:44:34","Skagit Alpine Club (SAC-sters)","Kyle Koch / John Parks","/","Recreational Mixed",50
"362",362,"2:44:38","None","Nancy Spyksma / Alan Charlson / Jeff Carlson / David Evans-Carlson","/  /  /","Family",13
"363",363,"2:44:40","The Woods Coffee","Justin Goheen / Patrick Ulinski","/","Recreational Open",122
"364",364,"2:44:43","Gates of Hell","Karen Lowry Miller / Erik Iverson","/","Competitive Open",62
"365",365,"2:44:51","Be Local Bee Team","Amanda Sipher / Travis Sipher","/","Recreational Mixed",52
"366",366,"2:44:53","Aroma of Takhoma","Zeta Strickland / Kari Ann Elling","/","Recreational Open",123
"367",367,"2:44:58","Esophagus to Sphincter","Andrew Taylor / Becky Knight","/","Recreational Open",124
"368",367,"2:44:58","Proof is in the Puddin'","Deb Hampton / Dana Dickerson","/","Recreational Open",124
"369",369,"2:44:59","Teach by day, race by Knight","Jason Sytsma / Matt Siemion","/","Recreational Mixed",53
"370",370,"2:45:08","The Royal Order Of Cardinals","Bob Lazzar-Atwood / Karen Lazzar-Atwood","/","Recreational Mixed",54
"371",371,"2:45:12","None","Nancy Spyksma / Alan Charlson / Jeff Carlson / David Evans-Carlson","/  /  /","Family",14
"372",372,"2:45:18","Drug Court","Darin Vinkes / Kaliska Kilgore","/","Recreational Open",126
"373",373,"2:45:23","Diminishing Returns","Kyle Fleming / Jason Harper","/","Whatcom County Mixed",7
"374",374,"2:45:25","Rainbow Fire","Ashley Kvitek / Katie Tozier","/","Competitive Mixed",11
"375",375,"2:45:55","con mi papa","Gordon Neufeld / Gabrielle Neufeld","/","Whatcom County Mixed",8
"376",376,"2:46:11","ET and the Thriller Zombies","Kate Kurtz / Rodney Taylor","/","Recreational Open",127
"377",377,"2:46:23","Peak 7 - 6, 5, 4, 3, 2, 1!","Conor Dempsey / Pavel Bondarenko","/","Recreational Open",128
"378",378,"2:46:24","Bigfoot","Mike Delaney / Mathew Hagadone","/","Recreational Open",129
"379",379,"2:46:25","She-roes, One's Prime is Elusive!","Erica Work / Jenny Taylor","/","Whatcom County Women",6
"380",380,"2:46:33","Heath Tecna 2","Bill Sears / Yonina DeKeyser","/","Corporate",26
"381",381,"2:46:37","Distant Thunder","Laura Junge / Linda Junge","/","Competitive Mixed",12
"382",382,"2:46:41","Last Ditch Effort","Kristina Daheim / Matt Daheim","/","Recreational Mixed",55
"383",383,"2:46:51","The Spitting Llamas","Kyle Nordby / Byron Starkey","/","Recreational Open",130
"384",384,"2:46:53","RN's saving lives with burning thighs","Jasmine Beede / Julie Lidbeck","/","Recreational Women",14
"385",385,"2:46:57","Team Progressive","Jeff Latham / Kelly Loomis","/","Corporate",27
"386",386,"2:46:58","Seven Broken Legs","Anne Garrett / Brad Martin","/","Recreational Mixed",56
"387",387,"2:47:06","The An-villains","Ian Cairns / Robert Munson","/","Recreational Open",131
"388",388,"2:47:11","If you can read this, thank a teacher.","Brook Becker / Rina York","/","Recreational Open",132
"389",389,"2:47:30","Busty Crew","Elizabeth Moss / Sara Billington","/","Recreational Women",15
"390",390,"2:47:40","Rollie Pollie Ollie's","Logan Barnett / Jimmy Olson","/","Family",15
"391",391,"2:47:55","Team RamRod","Alex Maros / John Harter","/","Whatcom County Mixed",9
"392",392,"2:48:03","Sturgeon Surgeons","Oliver Max / Kira Taylor","/","Recreational Open",133
"393",393,"2:48:06","Vancouver Vikings","Michelle Perau / Eileen Deery","/","Recreational Open",134
"394",394,"2:48:10","Nerd Herd","Josh London / Tony Orr","/","Recreational Open",135
"395",395,"2:48:18","Team Harborview","Ellen McDonald / Celine Englan","/","Recreational Mixed",57
"396",396,"2:48:21","Funke's Broken Ribs","Tobey Clarkin / Whitney Emerson","/","Recreational Open",136
"397",397,"2:48:24","Team Ramrod","Kristopher Simonsen / Chris Davidson","/","Recreational Open",137
"398",398,"2:48:34","The Iron Maidens","Leah Dutton / Kari Sachs","/","Recreational Women",16
"399",399,"2:48:37","Uncharismatic Megafauna","Paul Hillman / Jonathan Angus","/","Recreational Open",138
"400",400,"2:48:40","Boys on Bikes","James McArdle / Jeremiah Volkmer","/","Recreational Open",139
"401",401,"2:48:43","Lightning Bats","Carrie Wallace / Meghan Hula","/","Recreational Mixed",58
"402",402,"2:48:48","Sappers Lead the Way","Graeme Pedersen / Michael Kenacan","/","Recreational Open",140
"403",403,"2:48:53","ago","Lisa Wochos / Lisa Keeler","/","Recreational Mixed",59
"404",404,"2:49:04","US Bank","Angela Rogers / Krystal Barnes","/","Corporate",28
"405",405,"2:49:09","Natalie Portland","Peter Pham / Kelly Marx","/","Recreational Open",141
"406",406,"2:49:25","Radical Rinkle Racers","Alex Toner / Miles Morris","/","Recreational Open",142
"407",407,"2:49:26","The Cohort","Brandon Crostick / Jessica Babbitt","/","Recreational Mixed",60
"408",408,"2:49:36","Happy Campers","Lauren Brown / Justin Conlan","/","Recreational Mixed",61
"409",408,"2:49:36","Bham Expats","Eric Olson / Lindsay Olson","/","Recreational Open",143
"410",410,"2:49:37","Murray's Fury","David Chou / Ruben Conner","/","Recreational Open",144
"411",411,"2:49:41","Proud Feet","Jake Dahlberg / Makie Matsumoto-Hervol","/","Recreational Open",145
"412",412,"2:49:44","Moxy in Motion","Kolt Gorham / John Guckeen","/","Competitive Open",63
"413",413,"2:49:45","The Refined Products","Mike Smith / Jennie Dunlap","/","Corporate",29
"414",414,"2:49:46","The Bucket List","Drew Scheele / Dorothea Bergen","/","Veterans",13
"415",415,"2:49:56","Second to None","McKenzie Bailey / Caleb Reynolds","/","Recreational Mixed",62
"416",416,"2:49:59","Half & Half","Natasha Zavorotny / Yuri Zavorotny","/","Competitive Open",64
"417",417,"2:50:02","Man Eaters","Karen Callahan / Renate Fritsch","/","Competitive Women",6
"418",418,"2:50:18","What's On Your List?","Richard Talbott / Kelly Sykes","/","Recreational Mixed",63
"419",419,"2:50:22","Trogdor Strikes Again","Marc Sharrow / Casey Sharrow","/","Recreational Open",146
"420",420,"2:50:29","Moldy Chums","Diana Rakow / Kim Dunn","/","Competitive Open",65
"421",421,"2:50:34","Charlie and the Unicorns","Dwayne Valeau / Heather Anderson","/","Recreational Open",147
"422",422,"2:50:35","AOG - DANGLING FURY - HALF OVER - bARKING FROGS -","robert Knudsvig / Tiffany Vaughn","/","Corporate",30
"423",423,"2:50:37","the usual","sunshine campbell / Ellen Marson","/","Recreational Mixed",64
"424",424,"2:50:39","It's All Downhill From Here","Kalyn MacIntyre / Doug MacIntyre","/","Recreational Open",148
"425",425,"2:50:53","Fireballers","karen pinnell / Catherine Sisk","/","Recreational Women",17
"426",426,"2:50:54","SUPERfeet","Brian Mastrofino / Matt Loomis","/","Corporate",31
"427",427,"2:50:57","Rogue Squadron","Jacob Borg / Nathan Wendt","/","Competitive Open",66
"428",428,"2:50:58","Underhill Gang","Ben Fackler-Adams / Rainy Fackler-Adams","/","Whatcom County Mixed",10
"429",429,"2:50:59","Artichoke Hearts","Grant Haynes / Ellen Sabina","/","Recreational Open",149
"430",430,"2:51:01","Beautiful Disaster II","Karla Williams / Brant Chase","/","Recreational Mixed",65
"431",431,"2:51:18","MAX DALES : BEAUTIFUL DISASTER","Paul Pickering / Mackenzie Curry","/","Recreational Mixed",66
"432",432,"2:51:20","Lubricators","Richard Loya / Kayla Ohlsen","/","Corporate",32
"433",433,"2:51:37","Immaculate Consumption","Erick Winger / Erin Dougherty","/","Recreational Open",150
"434",434,"2:52:10","Ladies of Lightening","Tonya Kusak / Renee Coon","/","Competitive Women",7
"435",435,"2:52:29","Kalen's Creative Team Name","Kalen Roe / Erin Johnson","/","Recreational Mixed",67
"436",436,"2:52:33","Peak 7 - Need for Speed","Marcia Wike / Mary Smith","/","Recreational Open",151
"437",437,"2:53:08","TAKE IT TO THE LIMIT (LIMIT)","Claire Frazer / Sarah Bergman","/","Recreational Women",18
"438",438,"2:53:21","The Fat and the Furious","Jon Shields / Ed Bausch","/","Competitive Open",67
"439",439,"2:53:27","UDDERchaos","Julie Fix / Emily Hirsch","/","Whatcom County Mixed",11
"440",440,"2:53:34","Carlton Banks Social Dancing Society","Brandy Taylor / Becky Galage","/","Recreational Open",152
"441",441,"2:54:21","Victory Flux","Katie Deets / Justin Farris","/","Recreational Open",153
"442",442,"2:54:32","The Brute Squad","White Jim / Sue White","/","Family",16
"443",443,"2:54:35","AgeSpotsandMagic","Chuck Earle / Melody Rhode","/","Recreational Open",154
"444",444,"2:54:59","Tour de Franzia","Adrien Wilkie / Suzie Stadelman","/","Recreational Open",155
"445",445,"2:55:40","Golden Nut","Nick Erickson / AJ Silva","/","Corporate",33
"446",446,"2:55:52","Peak 7 - The Freshies","Curtis Kingrey / Andrew Ashmead","/","Recreational Open",156
"447",447,"2:55:56","Wanderlust - Women","Elizabeth Olsen / Kolina Beck","/","Recreational Women",19
"448",448,"2:56:01","1986 T Ball Champions","Edie Hill / Mindy Gilbert","/","Recreational Open",157
"449",449,"2:56:32","Solid Gold BaDankadank","Kim Degner / Rebecca Harbage","/","Competitive Women",8
"450",450,"2:57:50","Ethoseo Internet Marketing","Deb Canon / Jennifer Wright","/","Recreational Open",158
"451",451,"2:58:15","The Flying Spinnaker","Eric Morgan / Claire Morgan","/","Recreational Open",159
"452",452,"2:58:33","Northern Brewery","Shiloh Wiggin / Jaclyn Onion","/","Competitive Open",68
"453",453,"2:58:36","Work N' Things","Ben Maki / Sandra Maki","/","Recreational Mixed",68
"454",454,"2:58:38","Pioneer Meadows Montessori Pink Towers of Power","Kathleen Malnor / Susan Lottimer","/","Recreational Women",20
"455",455,"2:58:40","""I want my two dollars!""","Hilary Doherty / Lindsey Ghorbani","/","Recreational Mixed",69
"456",456,"2:59:10","Pleiades Nebulosity","Matthew Dickeson / John Dickeson","/","Recreational Open",160
"457",457,"2:59:58","Ocho Pinkos","Jennifer Mason / Micah LaNasa","/","Recreational Open",161
"458",458,"3:00:34","Couch Creepers","Ryan Crollard / Leah Stevenson","/","Recreational Open",162
"459",459,"3:00:38","Team Deinonychus","Skye Steptoe / Lauren Seyda","/","Recreational Open",163
"460",460,"3:01:13","Team Bear Attack","Thomas Evenson / KC Embrey","/","Recreational Open",164
"461",461,"3:01:18","Jim's Dandies","Eric Arndt / Leann Arndt","/","Family",17
"462",462,"3:02:05","C Squad","Mary Dombrowski / Rachel Shigeta","/","Recreational Open",165
"463",463,"3:02:12","Fragaria chiloensis","Mariah Brown-Pounds / Megan Walker","/","Recreational Mixed",70
"464",464,"3:03:11","Northwest Indian College Eagles","JeriLee Dennis / Nicole Baker","/","Recreational Mixed",71
"465",465,"3:04:05","Odin's Army","Robin Taft / Sandi Olson","/","Recreational Open",166
"466",466,"3:04:33","Alpha Dogs","Anthony Munn / Tony Johnson","/","Corporate",34
"467",466,"3:04:33","The S5 Swirlers","Gemma Park / rebecca morrell","/","Recreational Women",21
"468",468,"3:05:10","The NutClusters","Emily Buckley / Pamela Buffum","/","Recreational Open",167
"469",469,"3:05:25","DOWS Inc.","Patrick Zemel / Ari Adelstein","/","Competitive Open",69
"470",470,"3:06:09","Sandbaggers","Ashley Morley / Jacqueline Brawley","/","Recreational Women",22
"471",471,"3:07:49","Road Resurfacing Next 93.5 Miles","Joe Dobson / David Skippon","/","Masters",8
"472",472,"3:15:34","Awesomeness","Vanessa Mahan / Leigh Larkin","/","Recreational Open",168
"473",473,"3:15:37","Double Down","Megan Barnett / Chelsea Ausland","/","Recreational Open",169
"474",474,"3:16:58","Sportsman Chalet","Madeline Carlson / Bree Carns","/","Corporate",35
"475",475,"3:18:43","Sea Diving Skull Krackers","todd ellis / Eric Rajski","/","Recreational Open",170
"476",476,"3:18:46","Mannschaft von Lorenz","Margo Lawrence / Stephen Lawrence","/","Family",18
"477",477,"3:21:41","Dwayne Doornbosch","Clayton Dunsmore / Don Dunsmore","/","Corporate",36
"478",478,"3:30:54","Slow Motion to the Ocean","Danika Summer / Trish Reppar","/","Recreational Mixed",72
"479",479,"3:40:28","Polish Force NorthWest Reserves","Jadwiga Pamula / Adam Kubicki","/","Competitive Open",70
"480",480,"DQ","Mt Baker Ski Patrol B","","","Competitive Open",71
"481",480,"DQ","Team MBody","","","Competitive Open",71
"482",480,"DNF","MSA - Darcy Weisbach Destroyers","Sara Rose / Gwen Linscheid","/","Corporate",37
"483",480,"DNF","Plan B","Kristin Johnson / Orion Stewart","/","Recreational Open",171
"484",480,"DNF","Gator!","Mike Fredlund / Aldi Kllogjeri","/","Recreational Open",171
"485",480,"DNF","Whidbey","","","Recreational Mixed",73
"486",480,"DNF","The Brute Squad","Rachel Giles / Summer Lopez","/","Recreational Mixed",73
"487",480,"DNF","Dunga","Joel Koester / Renee Koester","/","Recreational Mixed",73
"488",480,"DQ","Costanti","","","Recreational Mixed",73
"489",480,"DNF","Speed Readers","Paul Hanson / Brendan Clark","/","Whatcom County Mixed",12
