"","Overall Place","Elapsed Time","Team Name","Team #","Category","Last Finish","Div Place","Team Members"
"127",127,"8:27:09","The Fountain Coffee and Wine Bistro",68,"Competitive Mixed","Kayak",5,"Colin Sternagel, Dana Berg, rory savatgy, Erik Zulfer, Alex Jones, Drew Butler, Eric Buxton, Kylie Krauss,"
"128",128,"8:27:47","BPD & Andy",536,"Corporate","Kayak",12,"Rob Brandland, Brian Chissus, Andy Rowlson, Kyle Nelson, Keith Johnson, Kevin Freeman, Jeremy Woodward, Jon Knutsen,"
"129",129,"8:28:22","Mass Wasting",237,"Recreational Open","Kayak",28,"Taylor Schwartz, Lowell Neal, Michael Sconce, Jeremy Lieb, Casey Dombert, Anthony Lieb, Dan Baharav, Tom Winter,"
"130",130,"8:28:44","Racing Like We Stole Something",37,"Competitive Open","Kayak",47,"Russ Wildenberg, Greg Lish, Cameron Vander Stoep, Loren Moorehead, Cameron Moorehead, Matthew Jones, Josh Griesse, Jim Warrick,"
"131",131,"8:30:02","Team Janicki",549,"Corporate","Kayak",13,"Evan Kooda, Nic Cummings, James Diedesch, Robbie Parsons, Will Whiton, Matt Mueller, Mike Conboy, Matthew Robson,"
"132",132,"8:30:06","Core Kinetics Pilates",161,"Whatcom County Women","Kayak",3,"Wendy Choat, Nancy Clark, Leslie McCullough, CARA BUCKINGHAM, Susie Davis, Robin Smith, Carolyn Watson, Katie Sokolik,"
"133",133,"8:30:55","Free to Ski",67,"Competitive Mixed","Kayak",6,"Kelix Scott, Brie Helmuth, Matt Steinman, Lindsay Smith, Tiffan Wannamaker, Molly Baker, Ben Williamson, Becky Brackett,"
"134",134,"8:31:25","RAM / WATTS",340,"Recreational Open","Kayak",29,"Al Wood, Richard Green, Jim Caple, Jon Kennedy, Bruce Christopherson, Kurt Kuha, Kerry Thalhofer, Michael Schmidt,"
"135",135,"8:31:36","BigBig Bettys",85,"Recreational Open","Kayak",30,"Andy Swaney, Sam Grote, Pat Jablonski, Matt Kryman, Aaron Fitts, Kyle Starr, Jason Strayer, Adam Egert,"
"136",136,"8:32:27","How do you NuCanoe?",355,"Recreational Open","Kayak",31,"Blake Young, Rob Westford, Nate Highlander, Eric Fast, Forrest Griek, Kevin Bates, Rian Hooff, Neal Armstrong,"
"137",137,"8:33:03","The Koniebes",514,"Family","Kayak",4,"Dave Konrad, Gary Konrad, Michelle Wiebe, Joel Wiebe, Brad Konrad, Tanner Konrad, Kelly Konrad, Brandon Konrad,"
"138",138,"8:33:08","RYD: Wire to Wire",57,"Competitive Open","Kayak",48,"Daniel Visser, Stephen Haynes, Tommy Lingbloom, Justin Emerick, Ansel Sanger, Mitchell Luce, Harrison Bevens, Mark Christophersen,"
"139",139,"8:33:24","Mt. Baker Patrol A Team",561,"Corporate","Kayak",14,"Andy Hatfield, Walter Channel, Dawn Fidler, Dave Richards, Jeremy Stafford, Krister Fast, Gerald Craft, Damian Provalenko,"
"140",140,"8:33:32","An Old Guy and Friends",6,"Competitive Open","Kayak",49,"Terri Plake, Gary Smith, Bob Snyder, Christina Robinson, Marc Costanza, Cindy Maxwell, Aaron Byrne, Jim Fowler,"
"141",141,"8:33:47","Lethal Dose",159,"Whatcom County Open","Kayak",14,"Scott MacLennan, Dan Heimbigner, Devin Mounts, Bonnie Blalock, Liz Witowski, Molly Harding, Nick Galvin, Alan Bergmann,"
"142",142,"8:34:32","Wheaties Box Legends",225,"Recreational Open","Kayak",32,"Debbie Jordan, John Jordan, Jeff Nyman, Adam Schuehle, Jim Collins, David Carlson, Paul Clement, Matt Seldal,"
"143",143,"8:34:44","The Thrill Seekers PC",48,"Competitive Open","Kayak",50,"Charles Anderson, Clay Anderson, Scott Costin, Todd Cooney, Richard Kahlstrom, Todd Jarvis, dustin sousley, Manuel Iregui,"
"144",144,"8:35:22","Brandon's Bros",367,"Recreational Open","Kayak",33,"Christian Harkson, Brian Peterson, Brandon Wentzel, Josh Eidson, John Norlin, Colin Ferris, Kurtis Schultz, Todd Wagner,"
"145",145,"8:35:25","12 Year Old Mustache",241,"Recreational Open","Kayak",34,"Ian Ferguson, Josh Turrell, Josh Brence, Karl Buck, Michael Sampson, Mike Goodman, Craig Ferguson, Scot Gause,"
"146",146,"8:35:35","Painted Toenails",441,"Recreational Mixed","Kayak",2,"Cliff Thomas, Robin Chapin, Matt Meskill, Debbie Fisher, Jan Gregg, Jane Meskill, Laurie Anna Kaplan, Mark Thomas,"
"147",147,"8:35:43","The Forgotten Wings",335,"Recreational Open","Kayak",35,"Rebecca Hall, David Hall, Pete Sharp, Danny Lindstrom, Tyler Gence, Mark Kneisel, Ralph Heidl, Dominick Curalli,"
"148",148,"8:35:55","Arabian Disco Soldiers",455,"High School","Kayak",2,"Simon Williamson, Conner Shelton, Connor Williams, Jimmy Calhoun, Billy Miles, Schyler Evans, Fred Vollmer, Sebastion Debont,"
"149",149,"8:36:21","Ann Arbor is a Whore...",341,"Recreational Open","Kayak",36,"Tami Chuang, Bruce Stotts, Miguel Trujillo, Mark Goodman, Bryan Schaeffer, David Brown, Eddie Espinosa, James Lyon,"
"150",150,"8:36:24","parks and wreck",375,"Recreational Mixed","Kayak",3,"john harris, mitch roberts, eric garcia hansen, jessie larson, Laurie Cange, Robin Thompson, james luce, andy nielsen,"
"151",151,"8:37:02","The Dukes of Haphazard",347,"Recreational Open","Kayak",37,"Chris Jacobs, James Honnoll, Ken Salapatek, Leona Tolle, Tom Garvey, Cory James, Sal Ayob, Andy Pound,"
"152",152,"8:37:22","Minions of RA",417,"Recreational Open","Kayak",38,"Michael Brown, Lelia Yerxa, Jonah Stinson, Caitlin Jensen, Jay McEntire, Lexi Abel, Neil Bush, Rowan Yerxa,"
"153",153,"8:38:05","If this Leg Lasts Longer than 4 Hours Call a Doctor!",469,"Masters","Kayak",6,"David Rostykus, Mary Mureau, Vincent Janigo, Mark Luecke, Matthew Vande Putte, Lance Lipscomb, David Berg, Brian Rick,"
"154",154,"8:40:03","Quattro",509,"Family","Kayak",5,"Eric Sankey, Pam Sankey, Colin Sankey, Diane Sankey, Teki Sankey, Joel Sankey, Chris Spilker, Jessica Sankey,"
"155",155,"8:40:34","Sportsman Chal-B",171,"Whatcom County Open","Kayak",15,"Shaun Almassy, ryan gadwa, Stephanie Stone, Rachel Klein, Noel Lemke, Jeffrey Haley, Andy Jaeger, Joe McGill,"
"156",156,"8:41:10","Desolation Angels",286,"Recreational Open","Kayak",39,"Saul Weisberg, John Horner, Megan McGinty, Tanya Anderson, Scott Weiher, Mike Cuseo, Byron Ricks, Katie Roloson,"
"157",157,"8:41:38","Hollander Investments",543,"Recreational Open","Kayak",40,"Scott Colehour, Heather Fenstermaker, Mike Slofstra, Tim Sabala, Kristine Olson, Paul Hollander, Scott Pelton, Ziggy Lopuszynski,"
"158",158,"8:42:14","ForestEthics",368,"Recreational Open","Kayak",41,"Josh Roark, Aaron Sanger, Todd Paglia, Windsor Cheney, Karen Tam Wu, Daniel Jackson, Karen Wu, David Schneider,"
"159",159,"8:43:10","The Riotmakers",454,"High School","Kayak",3,"Erik Poulin, Galen Jackson, Liam Horner, Conner Johnsen, Jake Highleyman, Mckai Morgan, Ian Earle, Charlie Linneman,"
"160",160,"8:43:18","Fast Cats",415,"Recreational Open","Kayak",42,"Matt Riedel, Thom McCafferty, Mitch Wutzke, Scott Ranahan, Bob Walsh, Justin Graf, Erik Evans, Jonathon Hanson,"
"161",161,"8:43:30","Higher Plane Cabinets",64,"Competitive Open","Kayak",51,"Jim Lackey, Kris Hunt, Ryan Pflueger, Corey Pflueger, James Stegen, Justin Dudley, Mark Lackey, Kurt Swanson,"
"162",162,"8:43:36","Mountains North West",222,"Recreational Open","Kayak",43,"Dave Vermeulen, Ryan Meno, Juddy Ellison, Brian Snyder, John Smyth, Jeff Clement, RYAN CREEK, Eric Dagg,"
"163",163,"8:44:00","Sleight of  Mind",NA,"Whatcom County Open","Kayak",16,"Susan Hirst, Eric Hirst, Nathaniel Allen-Slaba, Scott Slaba, Andy Wheeler, Andreas Macke, Tom Halsted, Dan Burns,"
"164",164,"8:44:13","DBOM Squad",54,"Competitive Open","Kayak",52,"Don Anderson, Brandon Beers, Ben Berman, Scott Esher, Lauren Carter, Antonio Giacobbe, Jesse Sycuro, Jeff Flogel,"
"165",165,"8:45:04","T(e)rex",282,"Recreational Open","Kayak",44,"Josh Engstrom, Brian Hailey, Michael Torres, Ron Lewis, Anders Mantere, Stuart Reed, Stephen Snider, Marie Engstrom,"
"166",166,"8:45:13","Team America",223,"Recreational Open","Kayak",45,"Jonah Harrison, Lincoln Smith, Doug Jungclaus, Annie Tegen, Morgan Shook, Matthew Chase, Matt Axling, Josh Mather,"
"167",167,"8:45:47","The Hustle",351,"Recreational Mixed","Kayak",4,"Joe Cline, Kira Doley, Jessica spivey, Margaret Hall, Anna Terry, Jordan Donovan, Brad Vickers, Kyler Spivey,"
"168",168,"8:45:58","Sister Cities for World Peace",180,"Recreational Open","Kayak",46,"Todd Shasserre, Duane Adams, Sophia McCloy, Katie Powell, Oleg Ivanov, Sang-Sun Lyu, Patrick Buckley, Eric Stromerson,"
"169",169,"8:45:59","The Scorchers",81,"Competitive Open","Kayak",53,"Peter Richardson, Alan Thorne, Kaelen Shay, Ben Baker, Matt Brown, Kurt Harjo, Noah Young, Todd Luther,"
"170",170,"8:46:50","Tumwater Shadies",279,"Recreational Open","Kayak",47,"Adam Stocks, Steve Strong, Dan Jones, Joni Sanchez, Gregor Myhr, Hollie Myhr, Greg Rabourn, Kati Halmos,"
"171",171,"8:47:23","Bird Construction",554,"Corporate","Kayak",15,"Justin McGillivray, Bryan Carey, Brian Dougherty, Dwayne Doornbosch, Rob Pellaers, Fraser McIntosh, Jesse McCallum, Rachel McNeice,"
"172",172,"8:48:03","Tippy Canoe and Tyler 2",372,"Recreational Open","Kayak",48,"margarito brito, Sara Thompson, Eric Bemis, Steve Hansen, Franklin Crissy, Dan Dickinson, John Pianki, tyler hansen,"
"173",173,"8:49:07","World Peace-ers",193,"Recreational Open","Kayak",49,"Craig Sporcic, Gary Southstone, Brad Burdick, Carla Brock, Laura Rogers, Deok-Jae Jeon, Chris Roy, Charlie Sunderlage,"
"174",174,"8:49:31","Louisville Chuggers",437,"Recreational Mixed","Kayak",5,"Casey Pape, Joel Milnes, David Nesis, Cameron Watson, Emily Duncanson, Rob Sourek, Ben Lindbloom, Ryan Lazzeri,"
"175",175,"8:49:43","Rudy's Pizzeria",169,"Whatcom County Open","Kayak",17,"Steve Scoggins, Luke Shulman, Jonnie McConnell, Margot albert, Erin Huggins, Derek Jackman, Fred Carley, Peter Morgan,"
"176",176,"8:50:15","It All Ends with Fair Maidens",140,"Whatcom County Women","Kayak",4,"Hilary Culverwell, Rebecca Bunn, Lisa Wallis, Cassie Spitzer, Kristi Lemm, Paula Johnson, Kathi Peacock, Ruth Sofield,"
"177",177,"8:50:45","Extremely Rad Chicks",314,"Recreational Women","Kayak",1,"Heather Shepherd, Bianca Gordon, Kris Neal, Lauren Vercammen, Nancy Fedoruk, Nikki Smith, Cathy Vercammen Lewis, Ashlea Shepherd-Rosinski,"
"178",178,"8:51:26","Birch Equipment",553,"Recreational Open","Kayak",50,"Erin Stitt, Jim Evans, Brian Thomasson, Jackie Bykonen, Christina Cuevas Albert, Mitch Clark, Dan Dalmeida, Brandon White,"
"179",179,"8:52:06","Electric Dream Machine",71,"Competitive Open","Kayak",54,"Elliot Dasler, Caleb Armstrong, Oscar Barney, Aaron Eusterbrock, Heather Piercy, Glenn Leischner, Corley McFarland, Ben Leischner,"
"180",180,"8:52:11","Hi-bear-nators",385,"Recreational Mixed","Kayak",6,"Dave Reddy, Lisa Dulude, Kerri Love, Helen ""Elly"" Cannon, David McKee, Brian Cannon, Luke Hovee, Colleen Ryan,"
"181",181,"8:52:16","EIGHT MEN WITHOUT A CLUE",373,"Recreational Open","Kayak",51,"DAVID Mchardy, Martin Shepherd, GRAHAM MORGAN, RON HERON, DAVID ROSS, DAVID MORGAN, Ralph Einarson, Kevin Smith,"
"182",182,"8:52:32","FAsT KIDS",408,"Recreational Open","Kayak",52,"Craig Brown, Ryan Craven, Lars Johnson, Emily VandenEkart, Paul Oakes, Jonathan Bullard, Ben Weaver, Matt Bowers,"
"183",183,"8:53:39","Erin Baker's",266,"Recreational Women","Kayak",2,"Jaylia Lewis, Brooke Stanton, Michelle Skidmore, erin baker, Laura Curtis, Heather Othmer, Stephanie Ball, Amy Richards,"
"184",184,"8:54:05","Thurston County Sheriff's Office",539,"Corporate","Kayak",16,"Neil Hart, Cameron Simper, Jason Casebolt, Kevin Slease, Carla Carter, Bryan Goheen, David Claridge, Steve Hamilton,"
"185",185,"8:54:28","Brewski-to-Shotsea",365,"Recreational Mixed","Kayak",7,"Jen Farrell, Josh Gilbert, Mark Seabourne, Breanne Stovall, Mark Jones, Sara Seabourne, Chip Palzer, David Kiefner,"
"186",186,"8:54:32","objects in mirror are closer than they appear",NA,"Recreational Open","Kayak",53,"Kelly Mielke, Muriel Handschy, Larry Breedlove, Eric Warner, Diana Gruman, Will Dixon, Dan Paulson, Steve Farrell,"
"187",187,"8:54:55","VR-61 Islanders",183,"Recreational Open","Kayak",54,"Eric Emery, Eric Jacobsen, Greg Baumgartner, jason hynd, Darren Donley, Reed Bernhard, aaron spratt, Steve Wessner,"
"188",188,"8:55:00","W.D.F.A.",404,"Recreational Open","Kayak",55,"Nate Feltner, Daniel Stringer, Jeffrey Mallahan, Nick Anderson, John Feltner, Daniel Mallahan, Peter Mallahan, Luke Simmons,"
"189",189,"8:55:02","Eat Tacos",342,"Recreational Open","Kayak",56,"lawrence johnson, Ken Schneider, Rick Jacoby, katrina brozozowski, eli jacoby, Ryan Brzozowski, tom Chisholm, gabe jacoby,"
"190",190,"8:55:16","Huckers",131,"Whatcom County Women","Kayak",5,"Shawn Olson, Becky Masters, Aneka Singlaub, Justine Britten, Misty Tyler, Niki Bowerman, Anitra Accetturo, Jess Farrer,"
"191",191,"8:55:23","Gratuitous Amounts of Competitive Spirit",384,"Recreational Open","Kayak",57,"Mike Noon, Kenneth Langerak, Darren Pinney, James Barker, Allison Snow, Ian Hazleton, Nicholas Bigelow, Ezra Kahn,"
"192",192,"8:55:53","Happy Fat",84,"Competitive Open","Kayak",55,"Scott Vasak, Ryan Vasak, Nick Barrett, Lizard Oberlander, Jason Bas, Jae-Hyuk Song, Dieter Brandyberry, Don Ligocki,"
"193",193,"8:56:53","Toppa The West",83,"Competitive Open","Kayak",56,"Beau Hilty-Jones, Colin Clark, Darren O'Donnell, Jennifer Pruess, Ken Giffin, Rafferty Gomes, Travis Meyer, Becky Pederson,"
"194",194,"8:57:05","Tesoro's Finest",559,"Corporate","Kayak",17,"Dick Liebergen, Christine Hobson, Tanya Bigge, Ramond Hamilton, Jim Kopkowski, Tony Bigge, Chris Thompson, Ken Schimke,"
"195",195,"8:57:15","Team Placid Pet",304,"Recreational Mixed","Kayak",8,"Bill Langley, Bobbie Ruth Langley, Bradley Dillon, Tresa Mariotto, Blair Nelson, Grant Bleil, Rocky Lam, Doug Richardson,"
"196",196,"8:57:49","Never before Noon",195,"Whatcom County Open","Kayak",18,"Meghan Fernald, Kara Fuhrmeister, Aaron Leonard, shannon skouras, christian berg, jamie sheriff, Meg Harris, Joseph Sarr,"
"197",197,"8:57:51","Late & See",174,"Recreational Mixed","Kayak",9,"Russell Logsdon, Dan Webster, Paul Noyes, Lynne Knutson, Britney Bachmann, Eric Kraus, John Calvin, Evan Kovec,"
"198",198,"8:58:32","The Iron Maidens",145,"Recreational Women","Kayak",3,"Shari Cummins, Mimi Meggyesy, MaryMargaret Bowmer, Christie Weeda, Marcia Limbach, Tianna Tsitsis, Karen O'Keefe, Jacque Oswin,"
"199",199,"8:58:45","The 5.9ers",346,"Recreational Open","Kayak",58,"Jim Bochsler, Bill Hall, Steve Ban, Ken Putney, Jen Rosquist, Scott Vecchione, Jim Sands, Greg Thompson,"
"200",200,"8:58:48","Medtronic",431,"Recreational Mixed","Kayak",10,"Jason Shelt, Eric Rasmussen, Enrique Saenz, Sherry Gallant, Ingrid Gale-Olson, Ryan Rettig, Mark Daniels, Mike Dewey,"
"201",201,"8:58:59","North Whatcom Fire Rescue",156,"Whatcom County Open","Kayak",19,"Blake Scott, Troy Freeman, Ray Davidson, Kelly Labounty, Mandy Brassfield, Jason Donnelly, John Geleynse, Kaleb Bruch,"
"202",202,"8:59:01","Cartozian",435,"Competitive Women","Kayak",3,"Annie Craig, Kim Stoltenberg, Rachel McLain, Margaret Walter, Lesley Stephens, Kerstin Martell, Heidi Grantham, Michal Morrison-Kerr,"
"203",203,"8:59:29","Epic",275,"Recreational Mixed","Kayak",11,"Jana Dilley, Carissa Dilley, Brad Coryell Coryell, Matt Marineau, Chris Holstrom, Hilary Papendick, Nancy ZAMIEROWSKI, Jason Scullion,"
"204",204,"8:59:49","revenge of the star speckled banana slugs",121,"Whatcom County Mixed","Kayak",6,"Eve Kerber, Sarah Kerber, Jennifer Hoover, Nicole Bruno, Dominic Battistella, Eric Schuster, Amanda Warren, Kyle Morris,"
"205",205,"8:59:58","That's What She Said...",278,"Recreational Open","Kayak",59,"Keith Eisenschenk, Brandon Krebsbach, Adam Johannes, Forrest Aretz, Doug Aretz, Christopher Brinkman, Ross Malikowski, Bryon Krebsbach,"
"206",206,"9:00:02","King Koopa's Revenge",87,"Competitive Open","Kayak",57,"Mike Rush, Greg Conley, Matthew Lider, Grant Kinman, Andy Overland, Hunter Spencer, tyler cline, Justin Mundell,"
"207",207,"9:00:31","Proof is in the Puddin'",320,"Recreational Open","Kayak",60,"Andy Langdon, Amr El-Shimi, Dave Bishop, Karl Robillard, Elizabeth Wiemels, Ashley Shult, Deb Hampton, Ben Caldwell,"
"208",208,"9:00:51","Therapy In Motion",313,"Recreational Women","Kayak",4,"Andrea Gabriel, Patsy Yaude, Kim Barron, Joy Nelson, Kelly Krieger, Arlane Olson, Jo Kummerle, Mary Ann Boyle,"
"209",209,"9:01:13","Burning Bunions",264,"Recreational Open","Kayak",61,"Russell Patterson, Kevin Kane, Bob Coyne, Meg Coyne, John Ginn, Craig Coyne, Dave Sweiger, Alan Ginn,"
"210",210,"9:01:17","Down and Dirty Girls",132,"Whatcom County Women","Kayak",6,"Angie Lancaster, Kara Turner, Hanna Brionez, Tanis Otter, Carol Terrell, Melissa Olson, Cara Carbone, Stacy Otter,"
"211",211,"9:01:21","hoka",413,"Recreational Mixed","Kayak",12,"Chris Sellars, Kelly Lawson, Laura Zippel, John Harnetiaux, Greta Olafsen, Andy Wise, Lynn Petzold, Alexis Alloway,"
"212",211,"9:01:21","Team Glory",173,"Recreational Open","Kayak",62,"Rolf Haugen, Chris Boyd, Travis VanKooten, Toby Janzen, Brandon Rutledge, Mark Rutledge, Jeremy Nunnikhoven, Jenn Wilson,"
"213",213,"9:01:34","Elk Pack",345,"Recreational Open","Kayak",63,"Aaron Reno, Jesse Gmazel, Alex Hofeling, Justin Mellon, Joe Hoch, Casey Palzer, Andy Mellon, Jack Word,"
"214",214,"9:01:53","podium envy",261,"Recreational Open","Kayak",64,"sunshine campbell, Rob Campbell, Paul Saxton, Chris McCall, Kerrie Bauer, Brian Steele, brett bauer, Dave Green,"
"215",215,"9:02:12","Braiding Bunch",535,"Corporate","Kayak",18,"Dan Chappell, Mike Geska, Paul Murphy, Jennifer Stack, Audra Ramerman, David Krupka, Rob Walston, Joe Mazzacano,"
"216",216,"9:02:13","In a Sedimental Mood (Team AQ)",541,"Corporate","Kayak",19,"Peter Hummel, Tom Schadt, Erik Pipkin, Joshua Jensen, John Gaffney, Dino Marshalonis, Mark Larsen, Kathryn Ketteridge,"
"217",217,"9:03:10","Viking Football Alumns For Bring Back WWU Football",312,"Recreational Open","Kayak",65,"Matt Cross, Spencer Dahlquist, Greg Malo, Jason Stiles, Kristina Owen, Brad Meyer, Ryan Wiggins, Miguel Perez,"
"218",218,"9:03:47","Checkmate Pawn Loaners",5,"Competitive Mixed","Kayak",7,"Carin Overturf, Tim Adams, Eric Swanson, Josh Romoff, Kristy Swanson, Mark Curtis, Tanja Wisskirchen-Curtis, Erin Morrissey,"
"219",219,"9:03:54","Boats and Hose",10,"Competitive Open","Kayak",58,"Andy Millard, David Hagenbuch, Mike Willy, Collin Murphy, Jeremy Link, Aaron Hagenbuch, Kari Falk, Bryan Copeland,"
"220",220,"9:03:59","The Wright Stuff",58,"Competitive Mixed","Kayak",8,"Evelyn Caldwell, Janelle Hagen, Jenny Konway, Brian Svik, Mike Lee, Jacob Yant, Shane Sobotka, Elisabeth Patterson,"
"221",221,"9:04:38","Molasses",280,"Recreational Open","Kayak",66,"Kevin Mahaney, Keven Samuelson, Julian Rodgers, Ali Williams, Adam Kemly, Heather Pearson, nik sears, Daniel Hartwick,"
"222",222,"9:04:46","KPFF Black",343,"Recreational Open","Kayak",67,"Travis Williams, Jeff Michelson, Dave Herman, Chris Bender, Sage Shingle, Dane Egusa, Kevin Sahara, Abe Bennett,"
"223",223,"9:05:04","Troop 20",452,"High School","Kayak",4,"Nathan Dunford, Ryan Hamilton, Tyler Booth, Matthew Dunford, Nate Evans, Josh Crowe, Hunter Grunhurd, Spencer Martin,"
"224",224,"9:05:06","Redeemed SPOTS and Brownie",270,"Recreational Open","Kayak",68,"Chuck Earle, Melody Rhode, Mark Rhode, Lloyd Johnson, Lorraine Earle, David Loeppky, Krista Johnson, Sharon Loeppky,"
"225",225,"9:05:34","Turn and Burn",164,"Whatcom County Open","Kayak",20,"Austin Peters, Dain Wright, Kyle McKillop, Ben Kelley, Nicholas Marshall, Sam Trippe, Emily Finger, Corey Windnagel,"
"226",226,"9:06:10","Surfrider",371,"Recreational Mixed","Kayak",13,"Kevin Olney, Monica Uruchurtu, Audrey Coon, Eleanor Hines, Brita Mjos, Quinn Stoops, Josh Parrish, Oskar Kollen,"
"227",227,"9:06:14","The Locust Rundgrave Band Ski To Sea Race Team",80,"Competitive Open","Kayak",59,"Ian Bakke, Keith Bakke, Ryan Canton, Michael Bakke, Chris ""Meat Souce"" Grundberg, Dustin Fairbrook, Spencer ""The Hammer"" White, Logan Beerman,"
"228",228,"9:06:29","RICE Rest Ice Compression Elevation",165,"Whatcom County Open","Kayak",21,"Tony Hansen, Paul Davis, Ned Hannah, Patience McGinnis, Kim Boon, Amanda Shearer-Hannah, David Roberts, Stan Gilbert,"
"229",229,"9:06:32","Anthony's Elite",78,"Competitive Open","Kayak",60,"Neal Ambrose, Chris Ditmore, Jim Churchill, Zoe Ditmore, sam gunselman, jimbo shokes, Fred Tanner, Jim Fricker,"
"230",230,"9:07:38","Mas Margaritas",230,"Recreational Mixed","Kayak",14,"Ad Honnas, Denise Bentley, Pete Keyes, Laurie Hildahl, Brett Cates, Brad Mann, Catherine Crabtree, Ivar Hildahl,"
"231",231,"9:07:42","Nukes of Hazzard",220,"Recreational Open","Kayak",69,"Scott Gordon, Maria McGuire, Jon Evarts, Rich Lucke, Erin Hennings, Sean Lynch, Kevin Koski, Rick Feeney,"
"232",232,"9:08:26","Whatcom Physical Therapy and Fitness",269,"Recreational Mixed","Kayak",15,"Alan Finston, Reed Braden, Allysa Bronson, Fryth Rasar, Sarah Puls, Bruce Vezzetti, sheri cain, Glenn Tuski,"
"233",233,"9:08:55","I am McLovin",79,"Competitive Open","Kayak",61,"Lou Hinkley, Chris Sheridan, Chris Howard, Jacqueline Broselle, Emily Querna, Jennifer Feagles, Ken Eastham, Adam Bellingar,"
"234",234,"9:09:20","The Purple Cobras",294,"Recreational Open","Kayak",70,"Chris White, Marnie White, James Wells, John Hudson, Jeff Walker, Martin Dubek, Kelly Shepard, Chris Shepard,"
"235",235,"9:09:49","Run Like the Wind(ed)",163,"Whatcom County Open","Kayak",22,"Dan Sorenson, Jayson Olson, Sean Cool, Wyatt Beckwith, Emilio Vasquez, Danny Goger, Matthew Hovde, Kevin Schonborn,"
"236",236,"9:12:36","Monkey Ski Monkey Do",391,"Recreational Open","Kayak",71,"Kristen Etringer, Andy Richardson, Adam Richardson, Juan Gaona, Kellen Wiggins, Beau MacGregor, Gavin Olson, Michael Richardson,"
"237",237,"9:12:43","Revenge of the Earth Nerds",405,"Recreational Mixed","Kayak",16,"Kris Knight, Kevin Morse, Jenny Baker, Joelene Diehl, Julie Morse, Bob Carey, Kat Morgan, Jonathan Steigerwald,"
"238",238,"9:13:03","Lubricators",560,"Corporate","Kayak",20,"Aaron Dvorak, Sean Parks, Karl Thomas, Henry King, Dale Watkins, Dean Watkins, Richard Loya, Cari Williams,"
"239",239,"9:14:17","Family Circus",508,"Family","Kayak",6,"Phil Andress, Katherine Chapman, Woody DuBois, Alison Walker, Sandra Bowman, Tim Andress, Kevin Bowman, Annelise DuBois,"
"240",240,"9:15:00","Trader Joe's",545,"Corporate","Kayak",21,"Gail Lumsden, Stratton Cade, Zach Baugher, Jeva Morton, Jaaron Cornish, Riley Weathers, Zephyr Wood, Spencer Booth,"
"241",241,"9:15:03","Team MurderKill",32,"Competitive Open","Kayak",62,"Matt Hardwick, Kenji Kato, Chris Cloyd, Steven Benesi, kate Wehr, Dylan Livingston, Brittany Todd, Mark Braseth,"
"242",242,"9:15:08","Middle Aged Talent",260,"Recreational Open","Kayak",72,"Mike Carr, Gary Clark, Allison Hulbert, Alice-Marie Carr, Gregor Hodgson, John Hulbert, Phil McNamee, Sheli Grahn,"
"243",243,"9:15:35","Deminishing Returns",157,"Whatcom County Mixed","Kayak",7,"David Atchison, Leo Castro, Matt Schultz, Farrokh Safavi, David Brown, Megan Ellison, Brenden Donahue, Chris Sandvig,"
"244",244,"9:16:08","Three Toed Sloths",235,"Recreational Mixed","Kayak",17,"Krista Nordlund, Quinn Schweizer, Per Johnson, Matt Rain, Olle Nordlund, Nelson Martelle, Brettan Martelle, Libby Rain,"
"245",245,"9:16:18","Proboscis",55,"Recreational Mixed","Kayak",18,"Sean Martin, Charles Walker, Karl Poechlauer, Kelly Martin, Wesleigh Richardson, Ethan Rommen, Connor Reinecke, Timothy O'Donnell,"
"246",246,"9:16:51","dunga",309,"Recreational Mixed","Kayak",19,"Jennifer Killman, Travis Killman, Jordan Heaverlo, Karen Ng, Kate Wood, Tim Harvey, Joel Koester, Renee Koester,"
"247",247,"9:17:23","We've Got Wood",239,"Recreational Mixed","Kayak",20,"Robert Sabie, Aaron Connelly, Chelsea Jepson, Gordon Plume, Hans-Rudolf Guenter-Schlesinger, Caleb Connell, Scott Carlson, Stew Ellison,"
"248",248,"9:17:25","What?! I thought I was registering for a Party!",142,"Whatcom County Open","Kayak",23,"Sarah Webb, Benjamin Roberts, Chris Vazquez, Brandon Cadman, Megan Cahill, Brian E Johnson, AMANDA REESE, Ken Cadman,"
"249",249,"9:17:42","Crowd of Cynics",316,"Recreational Open","Kayak",73,"Steve Harrison, Don Hunger, John Rombold, Ginny Broadhurst, Sue Rodgers, Michael Hallett, Brad McCarrell, Suzanne Shull,"
"250",250,"9:17:59","The Gruffalos",129,"Whatcom County Mixed","Kayak",8,"Eric Morgan, Sonia Alexis, Heidi Carpenter, Kris Lautenbach, Joe Carpenter, Kelli Gauthier, Randy Isselin, Kelly Fisher,"
"251",251,"9:18:26","WE 8 BABIES",11,"Competitive Open","Kayak",63,"Zach hoit, Daniel Brittingham, Matt Lynch, Elizabeth Cate, Moss White, Frank Kingman, Derek Isenhart, John Westerfield,"
"252",252,"9:18:42","Cheongju Jikjis",179,"Recreational Mixed","Kayak",21,"Corina Cheever, Joel Carter, Amanda Markell, Won Jeong, Karen Claringbould, Gyeong-Do Yoo, Robin Mueller, Jake Gates,"
